loan_id,customer_id,loan_amount,interest_rate,status
5164,11399,59863264.53,19.97,Closed
5165,63425,48682973.26,22.39,Closed
5166,83223,26985708.73,9.68,Defaulted
5167,19180,33623578.12,20.55,Closed
5168,60874,80622445.26,8.59,Defaulted
5169,7444,93597668.32,13.71,Closed
5170,12107,64368630.37,19.3,Closed
5171,93154,12205875.06,21.86,Defaulted
5172,88821,77397123.56,13.31,Closed
5173,96908,93884962.98,22.23,Defaulted
5174,56166,28940937.1,20.59,Defaulted
5175,15844,56412080.11,21.43,Active
5176,59889,15639431.43,18.79,Closed
5177,61001,65156520.08,23.19,Defaulted
5178,92320,20888840.46,20.27,Closed
5179,87724,84706243.43,10.55,Active
5180,17349,68937320.38,16.3,Active
5181,94822,80892155.98,21.72,Defaulted
5182,40590,56822100.33,13.64,Closed
5183,12327,24672346.11,17.7,Defaulted
5184,89315,44468332.8,16.57,Defaulted
5185,69370,5320163.43,11.2,Closed
5186,38570,65410952.72,17.59,Defaulted
5187,84016,92880418.39,14.72,Closed
5188,1648,35885493.23,14.7,Active
5189,27954,4429643.4,18.85,Active
5190,81709,96228235.17,10.41,Active
5191,51175,62732432.68,8.99,Active
5192,33026,75697155.05,11.55,Closed
5193,84925,5887142.26,14.44,Defaulted
5194,28200,68805508.54,11.82,Active
5195,94346,3574769.03,8.73,Active
5196,76376,17893953.77,14.6,Closed
5197,57772,1778741.31,15.67,Active
5198,23819,64847929.11,16.4,Active
5199,9947,62318135.23,22.37,Closed
5200,1756,4976016.89,20.12,Active
5201,55533,12539396.53,18.51,Defaulted
5202,11587,58513272.75,10.95,Defaulted
5203,37770,92065147.71,16.25,Active
5204,4264,10839283.22,10.36,Active
5205,80915,15551946.21,10.66,Active
5206,313,35571949.12,14.58,Active
5207,26776,5397391.71,14.75,Closed
5208,90114,34195675.92,18.53,Active
5209,90830,79643653.05,17.82,Active
5210,58397,10484535.7,12.59,Active
5211,24095,7916375.38,16.52,Defaulted
5212,16539,77715125.7,18.39,Closed
5213,88343,96653552.6,13.11,Defaulted
5214,41000,93014497.38,20.54,Active
5215,84529,7869550.78,20.93,Active
5216,23006,23093049.54,13.29,Active
5217,9220,22623940.75,22.99,Active
5218,7867,89309512.33,17.95,Active
5219,55133,55678362.99,11.19,Defaulted
5220,35234,15281281.69,8.59,Closed
5221,38671,63358076.29,9.26,Closed
5222,73643,84740064.45,12.95,Defaulted
5223,46860,66797624.57,8.4,Active
5224,55146,43803377.77,19.27,Defaulted
5225,91707,38951516.42,14.1,Defaulted
5226,25768,60585981.51,16.91,Closed
5227,61413,94578619.28,12.46,Defaulted
5228,30771,36462966.16,23.9,Closed
5229,740,47999166.13,10.89,Closed
5230,78006,18413195.85,13.96,Closed
5231,51209,52075011.38,13.83,Active
5232,28476,59670517.77,11.93,Closed
5233,5383,8903602.25,17.78,Active
5234,74129,19756463.16,18.16,Closed
5235,55013,4273160.14,22.28,Active
5236,74213,15853312.71,11.73,Defaulted
5237,98465,81578839.27,8.3,Defaulted
5238,81610,17762851.59,16.3,Closed
5239,79729,24440565.75,18.05,Closed
5240,28451,19505415.11,17.04,Active
5241,34080,78405493.08,11.44,Defaulted
5242,83813,46319531.8,8.91,Defaulted
5243,33614,59221016.25,20.15,Active
5244,83094,18699019.59,18.78,Defaulted
5245,59922,89751228.46,14.66,Active
5246,35979,51213711.73,10.05,Closed
5247,23781,96710690.71,15.03,Closed
5248,17768,14856687.81,18.81,Closed
5249,87693,61806287.08,17.5,Active
5250,9373,21617270.21,10.1,Closed
5251,80128,13245986.28,11.46,Active
5252,61535,52647493.79,21.97,Active
5253,35162,35758261.0,17.38,Active
5254,28969,30590659.14,8.7,Defaulted
5255,95043,96462897.41,16.76,Closed
5256,99038,44575216.06,18.04,Defaulted
5257,6042,33026306.42,22.2,Active
5258,41213,87981037.18,9.19,Active
5259,24105,94540390.23,10.89,Active
5260,23903,56955082.9,15.15,Closed
5261,93662,45594848.91,21.92,Closed
5262,39777,88731636.35,9.66,Closed
5263,16933,89477539.24,23.05,Closed
5264,26430,68027211.21,22.06,Active
5265,91033,25079267.83,17.47,Closed
5266,2057,44148974.52,22.65,Closed
5267,30363,92341772.67,11.44,Active
5268,23329,23227218.67,11.51,Closed
5269,57906,95745100.53,21.27,Active
5270,34225,93035171.09,12.22,Defaulted
5271,44935,3225026.33,19.53,Defaulted
5272,96686,99325424.41,22.39,Closed
5273,87961,5235197.83,9.25,Closed
5274,32656,44075019.7,22.67,Active
5275,47124,11855515.21,16.49,Active
5276,44099,14189552.22,17.35,Defaulted
5277,93856,35425427.83,11.98,Active
5278,79713,46079766.01,10.17,Active
5279,19920,31624668.72,22.23,Active
5280,25541,78248397.56,23.75,Defaulted
5281,26151,90416402.79,15.81,Active
5282,6304,20634948.63,23.44,Active
5283,59462,77566913.84,16.58,Defaulted
5284,35406,46734447.82,17.54,Closed
5285,2752,81191386.95,11.03,Active
5286,96100,95323937.38,21.77,Closed
5287,57767,64935723.16,14.96,Active
5288,18818,56359688.07,23.57,Closed
5289,92181,56600242.56,14.72,Closed
5290,99492,77768556.38,18.94,Defaulted
5291,95341,4111014.57,16.03,Closed
5292,90730,54089393.15,19.48,Closed
5293,95973,38483262.67,19.25,Closed
5294,83240,76091417.52,20.37,Active
5295,5593,57494989.2,17.12,Active
5296,75624,23458218.18,19.49,Closed
5297,62925,65546900.01,12.17,Closed
5298,98993,79797523.0,8.61,Active
5299,56296,68838072.27,18.75,Closed
5300,48839,72838041.55,12.75,Active
5301,12228,29254980.78,22.57,Closed
5302,68504,42681308.17,14.56,Active
5303,1519,89942022.88,19.18,Closed
5304,74391,70399281.73,10.74,Active
5305,80736,90392835.07,17.96,Active
5306,85332,67912538.14,16.47,Active
5307,46743,54635674.68,18.84,Active
5308,99776,11911923.67,18.37,Defaulted
5309,72758,38561227.98,23.16,Closed
5310,43262,69013840.38,22.67,Defaulted
5311,72814,98130411.29,19.05,Active
5312,7935,41220909.02,19.71,Defaulted
5313,13021,71556059.27,14.37,Defaulted
5314,89067,38690609.65,23.52,Closed
5315,81856,96961965.23,21.78,Closed
5316,89666,88704388.74,23.47,Closed
5317,21801,33103082.32,17.26,Defaulted
5318,5213,37187124.06,18.47,Defaulted
5319,20415,2768019.87,22.63,Closed
5320,2034,52445855.14,15.77,Closed
5321,31128,6446422.31,21.78,Active
5322,1796,33310502.24,8.45,Active
5323,1761,6694622.84,22.03,Closed
5324,37206,3044420.63,9.7,Closed
5325,23862,20849321.39,14.14,Defaulted
5326,14483,99057419.71,17.42,Closed
5327,58857,61031431.02,17.03,Closed
5328,97466,58495329.03,11.07,Defaulted
5329,9437,7838879.44,9.17,Defaulted
5330,48649,47400447.86,20.97,Closed
5331,47371,16391379.74,21.36,Defaulted
5332,11997,75051666.52,8.06,Active
5333,28640,20065278.27,9.51,Defaulted
5334,74354,53354576.19,22.9,Active
5335,26779,96551496.86,13.44,Closed
5336,80774,89131409.74,20.68,Defaulted
5337,1833,90494762.54,11.5,Active
5338,68585,59281260.5,15.3,Closed
5339,86487,64960530.6,20.47,Closed
5340,69756,23486849.8,20.24,Defaulted
5341,223,15524092.66,13.83,Closed
5342,73269,55528592.27,22.75,Defaulted
5343,71052,50525784.45,22.4,Active
5344,20940,21113191.32,14.1,Defaulted
5345,81738,31779154.98,10.97,Closed
5346,40682,30632027.88,20.7,Closed
5347,37885,65908312.0,19.2,Active
5348,93662,48224801.87,21.62,Closed
5349,56359,83745662.84,19.86,Defaulted
5350,51615,14895662.27,10.76,Active
5351,4331,92399801.09,22.35,Defaulted
5352,38397,90537553.71,13.25,Defaulted
5353,65923,99246194.41,22.74,Closed
5354,33227,67362140.86,8.18,Active
5355,61442,6691282.03,8.76,Closed
5356,67807,9749837.32,11.27,Closed
5357,35079,95747894.75,10.29,Closed
5358,26273,9490301.21,13.9,Defaulted
5359,33665,26253494.04,14.7,Closed
5360,48269,32785179.5,22.19,Active
5361,76503,30844150.14,12.9,Active
5362,87945,90973331.93,20.1,Closed
5363,1256,15969281.42,14.09,Closed
5364,27662,18567713.12,23.47,Closed
5365,93119,69539691.21,21.2,Active
5366,86571,92185148.51,9.76,Active
5367,69179,93403873.97,14.55,Closed
5368,90193,54853514.32,15.42,Active
5369,74731,12363956.38,15.77,Defaulted
5370,64738,8332699.09,13.78,Active
5371,86135,73498378.27,22.88,Active
5372,71026,57558062.63,11.35,Defaulted
5373,43615,98361530.2,9.33,Defaulted
5374,7512,2229530.56,14.27,Closed
5375,21537,51953345.53,12.93,Closed
5376,36723,9705960.63,16.54,Active
5377,66236,7685638.59,20.7,Closed
5378,33948,97784612.77,13.62,Defaulted
5379,92398,87518499.61,8.89,Closed
5380,49151,81597049.27,23.42,Closed
5381,58143,62493502.81,16.07,Active
5382,21875,89271076.82,8.64,Defaulted
5383,43150,50402498.27,9.58,Defaulted
5384,99337,97490323.96,14.63,Active
5385,52056,24920698.56,20.21,Closed
5386,78511,43711835.77,16.3,Defaulted
5387,90622,12612125.38,19.67,Defaulted
5388,18743,22043880.45,19.01,Defaulted
5389,10937,95720044.04,15.77,Active
5390,27865,70071195.09,16.2,Closed
5391,2454,98071161.59,21.95,Active
5392,79857,91230989.53,8.72,Defaulted
5393,65272,13629697.31,9.64,Active
5394,69839,93050105.06,22.64,Closed
5395,84102,40920600.33,22.22,Active
5396,75038,85449270.9,12.75,Defaulted
5397,48456,47518782.97,11.29,Closed
5398,47743,22987707.62,12.8,Closed
5399,54226,70394657.17,9.27,Closed
5400,6722,73429036.55,20.25,Defaulted
5401,52941,10890637.51,11.99,Closed
5402,90296,79627696.4,23.14,Closed
5403,673,72205945.4,10.75,Defaulted
5404,588,95180389.08,15.71,Closed
5405,621,67414959.73,14.91,Closed
5406,29016,85667136.97,18.14,Active
5407,96735,11241707.97,20.31,Defaulted
5408,77054,19209725.62,18.15,Active
5409,43199,36771434.51,16.03,Closed
5410,17930,45333562.02,11.13,Closed
5411,15544,2524824.01,20.96,Defaulted
5412,41840,54217192.82,20.11,Defaulted
5413,68642,37993918.94,23.16,Active
5414,41563,27152253.71,12.34,Active
5415,71560,76466668.54,12.75,Closed
5416,34845,93254287.67,19.92,Active
5417,10869,84247214.19,12.06,Defaulted
5418,37530,84914319.19,13.09,Active
5419,52754,47409564.7,16.48,Defaulted
5420,51173,60231067.32,20.99,Defaulted
5421,71491,59757807.54,19.53,Defaulted
5422,55862,63028211.82,17.52,Active
5423,83366,73804054.99,12.38,Active
5424,92891,88565747.57,23.88,Closed
5425,98037,88603195.32,15.29,Active
5426,7214,15418764.55,14.88,Defaulted
5427,42968,21608508.52,11.42,Closed
5428,87386,92257479.39,17.44,Closed
5429,7358,39717598.26,11.22,Active
5430,46362,27947754.87,17.16,Active
5431,45241,98974404.7,17.48,Defaulted
5432,80931,28333679.08,21.55,Defaulted
5433,40753,58708982.01,20.2,Active
5434,81708,9362955.04,18.75,Defaulted
5435,6870,44124538.46,22.65,Defaulted
5436,12893,19225195.95,19.0,Active
5437,23841,91513665.34,9.08,Defaulted
5438,13835,46815068.14,13.82,Defaulted
5439,91609,93140301.03,15.84,Defaulted
5440,12732,58305648.63,20.97,Defaulted
5441,22546,29709516.02,21.97,Closed
5442,35905,72830254.29,9.23,Active
5443,90122,71884651.57,10.91,Active
5444,19897,21700355.45,13.52,Closed
5445,96297,30105304.1,15.49,Defaulted
5446,50366,13120093.42,16.82,Defaulted
5447,80284,92398120.05,23.93,Active
5448,87270,19787652.58,22.91,Closed
5449,1797,17337282.68,16.56,Closed
5450,5745,80297744.85,19.97,Active
5451,70083,1490968.81,11.9,Active
5452,40424,13327503.95,22.46,Closed
5453,18705,89055653.28,14.86,Active
5454,46418,53999994.27,19.2,Active
5455,82099,74370538.35,17.79,Closed
5456,2126,36722953.45,19.5,Closed
5457,35116,46118884.3,22.05,Defaulted
5458,37232,48050051.6,22.88,Active
5459,80541,71846667.45,19.33,Closed
5460,38618,59389640.83,9.69,Closed
5461,21679,14148598.65,23.22,Closed
5462,78108,26126374.73,21.67,Closed
5463,10634,94112758.79,15.89,Defaulted
5464,41531,3054721.05,17.21,Closed
5465,76867,68011396.01,10.8,Active
5466,91545,63518525.43,23.46,Active
5467,44619,79737339.9,17.03,Defaulted
5468,13200,95772767.25,15.88,Active
5469,95804,49958506.68,16.65,Active
5470,22746,84107905.25,15.84,Active
5471,16567,80129577.66,18.39,Active
5472,82651,60218303.26,23.8,Closed
5473,50076,63963623.12,10.86,Defaulted
5474,72800,71919043.24,13.83,Defaulted
5475,85235,49717220.55,16.42,Defaulted
5476,21022,26718742.12,21.01,Closed
5477,51017,21540852.8,21.52,Defaulted
5478,29114,34068001.39,21.7,Defaulted
5479,58748,99216682.82,13.98,Closed
5480,44903,19225886.74,17.74,Active
5481,79247,84152073.58,12.7,Active
5482,25782,83648376.4,9.85,Defaulted
5483,72474,71034668.0,13.41,Defaulted
5484,96329,82641802.61,17.33,Defaulted
5485,57903,73288084.16,18.05,Active
5486,84000,2495598.04,9.2,Defaulted
5487,47444,73121138.6,22.71,Defaulted
5488,30291,43304836.9,10.14,Defaulted
5489,53789,54036020.24,11.27,Active
5490,40814,82561325.87,14.13,Active
5491,69582,1999193.85,14.1,Closed
5492,66060,20520970.43,20.89,Defaulted
5493,20397,58573288.15,18.78,Closed
5494,7166,56737596.0,18.41,Active
5495,52936,41647079.31,8.18,Active
5496,52216,53068232.33,13.5,Active
5497,97852,87584287.34,19.05,Active
5498,93294,87491729.27,15.61,Closed
5499,29485,24411965.6,17.83,Active
5500,77049,15632071.47,19.95,Defaulted
5501,12612,21832238.74,20.09,Closed
5502,93386,21968149.06,12.35,Active
5503,73264,15517455.33,9.88,Defaulted
5504,88764,57293183.33,23.25,Active
5505,81674,80566237.26,9.15,Closed
5506,84318,52884630.35,12.31,Closed
5507,66510,30077730.17,20.59,Closed
5508,28504,40912804.22,10.84,Defaulted
5509,6578,81742488.31,16.02,Defaulted
5510,98325,79807527.8,11.05,Closed
5511,2162,15939131.54,11.55,Defaulted
5512,17750,83529179.21,14.08,Active
5513,7025,4131327.62,14.35,Active
5514,13233,78779328.79,21.47,Defaulted
5515,61293,67540893.91,11.1,Defaulted
5516,25591,16227123.36,10.78,Active
5517,30504,12705115.57,21.24,Defaulted
5518,28240,93049774.79,18.1,Closed
5519,97897,26792464.3,11.53,Closed
5520,40550,47199106.05,8.19,Closed
5521,90150,37004155.74,19.35,Closed
5522,50113,44399411.77,21.5,Closed
5523,43126,94871438.31,19.4,Active
5524,22868,95235959.92,9.05,Active
5525,55066,37983971.28,11.69,Closed
5526,62247,28280623.6,17.55,Closed
5527,72991,96398146.14,15.54,Active
5528,61451,18925783.06,22.23,Active
5529,29104,98892541.27,11.0,Active
5530,40693,14962375.52,10.33,Defaulted
5531,52932,2911586.05,11.07,Active
5532,7348,25093663.13,16.19,Defaulted
5533,65473,66056515.98,14.63,Active
5534,84790,39555468.26,14.99,Closed
5535,76061,76261436.59,14.09,Active
5536,59126,27413220.23,15.51,Active
5537,88017,47697914.79,21.35,Defaulted
5538,24251,11031817.36,10.8,Closed
5539,1832,61768655.55,14.06,Active
5540,99341,47312494.72,16.52,Defaulted
5541,13201,2302583.0,16.69,Active
5542,64791,19252768.05,11.68,Closed
5543,67050,34939403.88,9.44,Defaulted
5544,95186,23027211.84,9.61,Defaulted
5545,51919,95800745.94,16.05,Closed
5546,52117,78962773.4,20.37,Defaulted
5547,5162,21338769.34,11.67,Active
5548,17019,62922875.3,19.76,Active
5549,68556,56072131.97,23.57,Active
5550,85647,62327817.64,18.23,Defaulted
5551,36811,84005650.85,14.73,Closed
5552,26727,67604168.37,19.63,Defaulted
5553,23414,7716362.31,8.39,Active
5554,39592,65578705.14,16.86,Active
5555,99194,19818263.14,18.56,Active
5556,46045,65070311.21,10.87,Active
5557,43829,75877249.45,13.5,Active
5558,80755,79089572.97,10.46,Closed
5559,5898,23244003.34,19.2,Active
5560,33464,37388167.8,9.55,Closed
5561,80665,94719883.04,9.89,Closed
5562,87026,84228583.56,13.15,Active
5563,89042,70148471.71,17.82,Closed
5564,70922,60166059.83,11.44,Closed
5565,37269,79610436.38,21.92,Defaulted
5566,2699,53939811.84,16.34,Closed
5567,57502,40604643.72,22.56,Defaulted
5568,77490,74999308.49,19.82,Defaulted
5569,91016,93003076.44,15.48,Defaulted
5570,9322,74331013.09,12.17,Closed
5571,39806,99412749.18,15.36,Closed
5572,93347,46671414.35,14.05,Closed
5573,56581,73521931.85,19.79,Active
5574,81062,81939033.2,23.58,Defaulted
5575,91335,33984410.5,18.44,Closed
5576,53941,71319613.55,19.39,Closed
5577,9071,23216751.68,10.0,Defaulted
5578,42197,81015161.05,12.0,Active
5579,49792,65599433.76,14.97,Defaulted
5580,85151,71547452.54,13.39,Closed
5581,29922,57732081.05,22.9,Active
5582,86755,52648402.82,10.5,Defaulted
5583,213,40783839.15,17.14,Defaulted
5584,74224,62455749.78,18.92,Active
5585,93266,80426363.92,23.23,Active
5586,56185,65284600.85,11.96,Defaulted
5587,2982,66698881.56,17.84,Active
5588,41447,18605364.8,9.99,Defaulted
5589,34025,35739102.22,18.21,Defaulted
5590,52269,71481780.5,12.85,Defaulted
5591,94082,83581146.97,22.22,Defaulted
5592,42736,54008393.43,17.25,Active
5593,92728,7385616.87,16.77,Active
5594,15754,90450340.46,12.85,Active
5595,40436,51473757.87,13.02,Defaulted
5596,98896,58677125.51,13.78,Active
5597,35547,14849753.9,19.77,Active
5598,69725,62248363.36,8.11,Closed
5599,94967,11808705.65,21.95,Defaulted
5600,34501,39237546.16,9.34,Defaulted
5601,81039,27737501.74,16.21,Active
5602,31774,68426216.47,23.54,Closed
5603,84539,19993470.51,11.5,Closed
5604,96481,48665246.09,15.27,Active
5605,67262,94518848.15,18.29,Active
5606,21791,57192539.23,16.51,Active
5607,73063,68302362.1,20.8,Defaulted
5608,7819,57931631.67,23.98,Defaulted
5609,52103,30471996.52,22.34,Active
5610,16823,72337781.05,20.82,Closed
5611,18786,78090573.19,8.49,Closed
5612,29407,55700720.51,14.1,Active
5613,57620,68763839.08,11.93,Defaulted
5614,2781,98276419.97,17.16,Defaulted
5615,22022,98466477.12,15.43,Active
5616,92520,1896025.27,13.44,Active
5617,8817,38947779.0,23.63,Active
5618,4689,32395059.52,15.51,Active
5619,56934,24559277.62,8.75,Closed
5620,63412,17827876.43,23.28,Active
5621,45616,48092311.64,8.93,Defaulted
5622,70786,50421308.64,17.39,Closed
5623,25343,51277532.23,22.3,Defaulted
5624,8489,62606326.76,17.19,Active
5625,22502,44326211.6,13.29,Defaulted
5626,93850,5899318.46,15.3,Defaulted
5627,61457,50541370.49,16.46,Closed
5628,39155,96790959.62,10.46,Defaulted
5629,84985,11450460.39,17.56,Defaulted
5630,60846,79662520.92,10.2,Active
5631,1615,2941866.73,20.04,Active
5632,91294,91590180.33,9.22,Active
5633,90633,11472349.85,11.64,Active
5634,139,24388758.46,23.48,Closed
5635,70951,98426639.39,23.18,Active
5636,84018,55230516.92,11.38,Closed
5637,78679,32151624.78,10.91,Defaulted
5638,59492,27608143.74,20.32,Closed
5639,59946,60372933.69,12.23,Closed
5640,40197,25231201.39,13.01,Defaulted
5641,97412,20484805.6,21.71,Active
5642,21277,74403103.29,14.77,Active
5643,57757,4521134.88,8.81,Closed
5644,72460,49048892.23,16.99,Closed
5645,95396,3921307.84,12.65,Closed
5646,5451,22890193.64,20.36,Defaulted
5647,4804,85396706.47,10.17,Closed
5648,24754,91227597.99,13.0,Active
5649,65903,74901511.3,11.4,Active
5650,80343,14319465.3,19.74,Defaulted
5651,99120,22268402.32,11.03,Defaulted
5652,84917,88320422.14,20.86,Defaulted
5653,15736,91041019.83,23.17,Active
5654,28720,13511357.78,18.06,Closed
5655,60588,33247042.28,16.03,Active
5656,26273,5761292.72,14.28,Defaulted
5657,56839,6390520.23,14.83,Active
5658,15845,89147195.15,14.55,Active
5659,21466,46381262.33,16.65,Active
5660,87073,91332877.85,9.17,Active
5661,93103,36232015.9,15.07,Closed
5662,21689,51826508.79,10.03,Defaulted
5663,22377,3942562.42,20.92,Defaulted
5664,23819,71833342.94,15.92,Active
5665,16942,10364476.3,13.75,Closed
5666,91393,50048959.59,11.06,Active
5667,82529,18158696.25,18.71,Defaulted
5668,24033,38236888.89,23.05,Defaulted
5669,71625,79521090.47,17.2,Active
5670,69307,64476053.46,12.23,Closed
5671,25295,87963380.33,11.0,Defaulted
5672,29860,68063165.02,19.72,Closed
5673,53415,37439202.4,9.1,Closed
5674,8077,24763338.45,19.39,Closed
5675,6648,62002239.05,13.86,Closed
5676,46441,53491007.5,23.7,Closed
5677,41293,10365031.08,19.69,Defaulted
5678,11251,24257554.64,23.08,Defaulted
5679,70577,34615575.0,20.32,Active
5680,34313,42917141.35,20.61,Active
5681,5322,17916257.53,13.61,Active
5682,81800,92851638.03,19.77,Closed
5683,99526,95152728.98,14.64,Active
5684,30262,94370559.89,21.89,Defaulted
5685,63856,48179111.66,16.64,Defaulted
5686,57411,70123678.53,8.07,Closed
5687,33400,79231186.07,19.63,Active
5688,53124,96383199.76,16.26,Active
5689,94855,52976010.64,10.38,Closed
5690,59539,55244162.77,23.56,Closed
5691,95064,77365820.23,19.25,Defaulted
5692,68031,29773484.71,22.88,Active
5693,4635,4923893.8,21.49,Defaulted
5694,38277,29378994.7,11.67,Closed
5695,42101,97967166.61,18.72,Closed
5696,71238,55482540.67,17.33,Defaulted
5697,84777,19200707.7,8.53,Closed
5698,84481,41143663.54,20.08,Closed
5699,26043,60124715.14,21.73,Defaulted
5700,85903,68155614.39,18.42,Closed
5701,65984,64473460.34,14.5,Closed
5702,37760,63880071.3,22.45,Active
5703,80013,87727310.82,21.66,Defaulted
5704,53527,12348584.89,11.26,Defaulted
5705,7164,46239594.14,10.91,Active
5706,97803,76602547.14,8.57,Active
5707,92830,71338172.89,12.38,Closed
5708,21328,43953490.55,18.83,Defaulted
5709,20858,87217298.27,17.01,Defaulted
5710,16856,9540029.84,10.98,Active
5711,50953,85400204.88,16.07,Defaulted
5712,83732,48745077.04,20.21,Defaulted
